Using cuda:0 device
The  1-th iteration
---------------------------------------------
Epoch 103 Test Acc: 36.6737%, Test loss: 0.119737
Epoch 104 Test Acc: 36.4093%, Test loss: 0.119792
Epoch 105 Test Acc: 36.3958%, Test loss: 0.119760
Epoch 106 Test Acc: 36.3196%, Test loss: 0.119793
Epoch 107 Test Acc: 36.6916%, Test loss: 0.119718
Epoch 108 Test Acc: 36.2255%, Test loss: 0.119815
Epoch 109 Test Acc: 36.3420%, Test loss: 0.119763
Epoch 110 Test Acc: 36.4720%, Test loss: 0.119749
Epoch 111 Test Acc: 36.3062%, Test loss: 0.119797
Epoch 112 Test Acc: 36.2703%, Test loss: 0.119788
Epoch 113 Test Acc: 36.4944%, Test loss: 0.119728
Epoch 114 Test Acc: 36.4093%, Test loss: 0.119743
Epoch 115 Test Acc: 36.2614%, Test loss: 0.119780
Epoch 116 Test Acc: 36.5706%, Test loss: 0.119714
Epoch 117 Test Acc: 36.3420%, Test loss: 0.119786
Epoch 118 Test Acc: 36.2210%, Test loss: 0.119797
Epoch 119 Test Acc: 36.4630%, Test loss: 0.119765
Epoch 120 Test Acc: 36.2076%, Test loss: 0.119774
Epoch 121 Test Acc: 36.3196%, Test loss: 0.119799
Epoch 122 Test Acc: 36.4048%, Test loss: 0.119729
Epoch 123 Test Acc: 36.2031%, Test loss: 0.119804
Epoch 124 Test Acc: 36.4272%, Test loss: 0.119735
Epoch 125 Test Acc: 36.3062%, Test loss: 0.119782
Epoch 126 Test Acc: 36.2927%, Test loss: 0.119728
Epoch 127 Test Acc: 36.1852%, Test loss: 0.119811
Epoch 128 Test Acc: 36.3420%, Test loss: 0.119733
Epoch 129 Test Acc: 36.3779%, Test loss: 0.119752
Epoch 130 Test Acc: 36.3734%, Test loss: 0.119754
Epoch 131 Test Acc: 36.3376%, Test loss: 0.119789
Epoch 132 Test Acc: 36.4451%, Test loss: 0.119745
Epoch 133 Test Acc: 36.2927%, Test loss: 0.119772
Epoch 134 Test Acc: 36.2345%, Test loss: 0.119756
Epoch 135 Test Acc: 36.1135%, Test loss: 0.119807
Epoch 136 Test Acc: 36.4541%, Test loss: 0.119709
Epoch 137 Test Acc: 36.2031%, Test loss: 0.119799
Epoch 138 Test Acc: 36.1673%, Test loss: 0.119767
Epoch 139 Test Acc: 36.2210%, Test loss: 0.119773
Epoch 140 Test Acc: 36.4182%, Test loss: 0.119752
Epoch 141 Test Acc: 36.0552%, Test loss: 0.119815
Epoch 142 Test Acc: 36.1852%, Test loss: 0.119747
Epoch 143 Test Acc: 36.2614%, Test loss: 0.119743
Epoch 144 Test Acc: 36.0149%, Test loss: 0.119783
Epoch 145 Test Acc: 36.4496%, Test loss: 0.119726
Epoch 146 Test Acc: 36.2793%, Test loss: 0.119729
Epoch 147 Test Acc: 36.0642%, Test loss: 0.119816
Epoch 148 Test Acc: 36.5034%, Test loss: 0.119691
Epoch 149 Test Acc: 36.2031%, Test loss: 0.119764
Epoch 150 Test Acc: 36.1583%, Test loss: 0.119795
---------------------------------------------
The  2-th iteration
---------------------------------------------
Epoch 1 Test Acc: 30.9506%, Test loss: 0.121094
Epoch 2 Test Acc: 35.7415%, Test loss: 0.120412
Epoch 3 Test Acc: 37.2070%, Test loss: 0.120153
Epoch 4 Test Acc: 38.2019%, Test loss: 0.120021
Epoch 5 Test Acc: 38.8159%, Test loss: 0.119950
Epoch 6 Test Acc: 38.9011%, Test loss: 0.119934
Epoch 7 Test Acc: 38.9728%, Test loss: 0.119924
Epoch 8 Test Acc: 38.8518%, Test loss: 0.119885
Epoch 9 Test Acc: 38.8249%, Test loss: 0.119843
Epoch 10 Test Acc: 38.7084%, Test loss: 0.119838
Epoch 11 Test Acc: 38.8563%, Test loss: 0.119858
Epoch 12 Test Acc: 38.7397%, Test loss: 0.119879
Epoch 13 Test Acc: 38.6053%, Test loss: 0.119890
Epoch 14 Test Acc: 38.5426%, Test loss: 0.119892
Epoch 15 Test Acc: 38.6949%, Test loss: 0.119884
Epoch 16 Test Acc: 38.6546%, Test loss: 0.119857
Epoch 17 Test Acc: 38.6591%, Test loss: 0.119824
Epoch 18 Test Acc: 38.5112%, Test loss: 0.119807
Epoch 19 Test Acc: 38.5201%, Test loss: 0.119798
Epoch 20 Test Acc: 38.3050%, Test loss: 0.119797
Epoch 21 Test Acc: 38.2961%, Test loss: 0.119809
Epoch 22 Test Acc: 38.0720%, Test loss: 0.119830
Epoch 23 Test Acc: 38.1213%, Test loss: 0.119833
Epoch 24 Test Acc: 38.0989%, Test loss: 0.119810
Epoch 25 Test Acc: 38.0675%, Test loss: 0.119793
Epoch 26 Test Acc: 38.1168%, Test loss: 0.119791
Epoch 27 Test Acc: 37.9913%, Test loss: 0.119794
Epoch 28 Test Acc: 37.9779%, Test loss: 0.119793
Epoch 29 Test Acc: 37.8165%, Test loss: 0.119805
Epoch 30 Test Acc: 37.8076%, Test loss: 0.119791
Epoch 31 Test Acc: 37.7807%, Test loss: 0.119801
Epoch 32 Test Acc: 37.7269%, Test loss: 0.119800
Epoch 33 Test Acc: 37.6462%, Test loss: 0.119793
Epoch 34 Test Acc: 37.5073%, Test loss: 0.119800
Epoch 35 Test Acc: 37.5028%, Test loss: 0.119790
Epoch 36 Test Acc: 37.4938%, Test loss: 0.119803
Epoch 37 Test Acc: 37.4490%, Test loss: 0.119784
Epoch 38 Test Acc: 37.5297%, Test loss: 0.119785
Epoch 39 Test Acc: 37.3146%, Test loss: 0.119800
Epoch 40 Test Acc: 37.3773%, Test loss: 0.119792
Epoch 41 Test Acc: 37.2294%, Test loss: 0.119813
Epoch 42 Test Acc: 37.1756%, Test loss: 0.119797
Epoch 43 Test Acc: 37.2429%, Test loss: 0.119794
Epoch 44 Test Acc: 37.1443%, Test loss: 0.119786
Epoch 45 Test Acc: 37.1174%, Test loss: 0.119797
Epoch 46 Test Acc: 37.1487%, Test loss: 0.119812
Epoch 47 Test Acc: 37.1084%, Test loss: 0.119780
Epoch 48 Test Acc: 37.2249%, Test loss: 0.119758
Epoch 49 Test Acc: 37.0233%, Test loss: 0.119823
Epoch 50 Test Acc: 37.1353%, Test loss: 0.119785
Epoch 51 Test Acc: 37.1219%, Test loss: 0.119770
Epoch 52 Test Acc: 37.1308%, Test loss: 0.119802
Epoch 53 Test Acc: 36.9874%, Test loss: 0.119820
Epoch 54 Test Acc: 37.1039%, Test loss: 0.119795
Epoch 55 Test Acc: 37.0546%, Test loss: 0.119799
Epoch 56 Test Acc: 37.1577%, Test loss: 0.119774
Epoch 57 Test Acc: 36.9381%, Test loss: 0.119799
Epoch 58 Test Acc: 36.9919%, Test loss: 0.119792
Epoch 59 Test Acc: 37.0367%, Test loss: 0.119823
Epoch 60 Test Acc: 37.1980%, Test loss: 0.119762
Epoch 61 Test Acc: 37.0098%, Test loss: 0.119768
Epoch 62 Test Acc: 37.0098%, Test loss: 0.119786
Epoch 63 Test Acc: 37.0950%, Test loss: 0.119747
Epoch 64 Test Acc: 36.7364%, Test loss: 0.119813
Epoch 65 Test Acc: 36.9381%, Test loss: 0.119770
Epoch 66 Test Acc: 36.9516%, Test loss: 0.119772
Epoch 67 Test Acc: 36.9202%, Test loss: 0.119779
Epoch 68 Test Acc: 36.6961%, Test loss: 0.119825
Epoch 69 Test Acc: 37.0233%, Test loss: 0.119745
Epoch 70 Test Acc: 36.8664%, Test loss: 0.119801
Epoch 71 Test Acc: 36.7544%, Test loss: 0.119792
Epoch 72 Test Acc: 36.8216%, Test loss: 0.119794
Epoch 73 Test Acc: 36.9829%, Test loss: 0.119755
Epoch 74 Test Acc: 36.7319%, Test loss: 0.119792
Epoch 75 Test Acc: 36.9650%, Test loss: 0.119743
Epoch 76 Test Acc: 36.9112%, Test loss: 0.119756
Epoch 77 Test Acc: 36.6244%, Test loss: 0.119806
Epoch 78 Test Acc: 36.7051%, Test loss: 0.119770
Epoch 79 Test Acc: 36.7409%, Test loss: 0.119768
Epoch 80 Test Acc: 36.6647%, Test loss: 0.119805
Epoch 81 Test Acc: 36.8305%, Test loss: 0.119761
Epoch 82 Test Acc: 36.5930%, Test loss: 0.119802
Epoch 83 Test Acc: 36.8395%, Test loss: 0.119764
Epoch 84 Test Acc: 36.8978%, Test loss: 0.119722
Epoch 85 Test Acc: 36.5303%, Test loss: 0.119794
Epoch 86 Test Acc: 36.5572%, Test loss: 0.119778
Epoch 87 Test Acc: 36.8395%, Test loss: 0.119724
Epoch 88 Test Acc: 36.8843%, Test loss: 0.119712
Epoch 89 Test Acc: 36.1314%, Test loss: 0.119875
Epoch 90 Test Acc: 36.9157%, Test loss: 0.119690
Epoch 91 Test Acc: 36.6602%, Test loss: 0.119763
Epoch 92 Test Acc: 36.4944%, Test loss: 0.119792
Epoch 93 Test Acc: 36.6154%, Test loss: 0.119786
Epoch 94 Test Acc: 36.7992%, Test loss: 0.119723
Epoch 95 Test Acc: 36.4944%, Test loss: 0.119813
Epoch 96 Test Acc: 36.5796%, Test loss: 0.119755
Epoch 97 Test Acc: 36.6737%, Test loss: 0.119753
Epoch 98 Test Acc: 36.5527%, Test loss: 0.119746
Epoch 99 Test Acc: 36.3779%, Test loss: 0.119796
Epoch 100 Test Acc: 36.7902%, Test loss: 0.119723
Epoch 101 Test Acc: 36.3017%, Test loss: 0.119809
Epoch 102 Test Acc: 36.4496%, Test loss: 0.119758
Epoch 103 Test Acc: 36.3510%, Test loss: 0.119786
