Using cuda:0 device
The  1-th iteration
---------------------------------------------
Epoch 103 Test Acc: 35.5712%, Test loss: 0.121769
Epoch 104 Test Acc: 35.7236%, Test loss: 0.121763
Epoch 105 Test Acc: 35.7191%, Test loss: 0.121769
Epoch 106 Test Acc: 35.7549%, Test loss: 0.121765
Epoch 107 Test Acc: 35.5174%, Test loss: 0.121771
Epoch 108 Test Acc: 35.6160%, Test loss: 0.121766
Epoch 109 Test Acc: 35.7012%, Test loss: 0.121763
Epoch 110 Test Acc: 35.7012%, Test loss: 0.121760
Epoch 111 Test Acc: 35.6698%, Test loss: 0.121772
Epoch 112 Test Acc: 35.5533%, Test loss: 0.121777
Epoch 113 Test Acc: 35.6205%, Test loss: 0.121759
Epoch 114 Test Acc: 35.5264%, Test loss: 0.121761
Epoch 115 Test Acc: 35.5264%, Test loss: 0.121766
Epoch 116 Test Acc: 35.4636%, Test loss: 0.121769
Epoch 117 Test Acc: 35.9342%, Test loss: 0.121747
Epoch 118 Test Acc: 35.3113%, Test loss: 0.121770
Epoch 119 Test Acc: 35.6205%, Test loss: 0.121761
Epoch 120 Test Acc: 35.5219%, Test loss: 0.121764
Epoch 121 Test Acc: 35.7818%, Test loss: 0.121750
Epoch 122 Test Acc: 35.2799%, Test loss: 0.121774
Epoch 123 Test Acc: 35.5846%, Test loss: 0.121760
Epoch 124 Test Acc: 35.5577%, Test loss: 0.121758
Epoch 125 Test Acc: 35.3830%, Test loss: 0.121767
Epoch 126 Test Acc: 35.3650%, Test loss: 0.121766
Epoch 127 Test Acc: 35.4412%, Test loss: 0.121769
Epoch 128 Test Acc: 35.6160%, Test loss: 0.121757
Epoch 129 Test Acc: 35.4367%, Test loss: 0.121761
Epoch 130 Test Acc: 35.2440%, Test loss: 0.121769
Epoch 131 Test Acc: 35.3471%, Test loss: 0.121770
Epoch 132 Test Acc: 35.1858%, Test loss: 0.121771
Epoch 133 Test Acc: 35.5712%, Test loss: 0.121751
Epoch 134 Test Acc: 35.4681%, Test loss: 0.121767
Epoch 135 Test Acc: 35.2440%, Test loss: 0.121769
Epoch 136 Test Acc: 35.3561%, Test loss: 0.121757
Epoch 137 Test Acc: 35.3740%, Test loss: 0.121758
Epoch 138 Test Acc: 35.1902%, Test loss: 0.121767
Epoch 139 Test Acc: 35.4816%, Test loss: 0.121744
Epoch 140 Test Acc: 35.3830%, Test loss: 0.121765
